Input.word1,Answer.word1,Input.word2,Answer.word2,Input.word3,Answer.word3,Input.word4,Answer.word4,Input.word5,Answer.word5
Minute,part of time,Order,force to do work,Eleven,its a number . figure,Boss,means chief of the staff,Change,replace
Minute,60 seconds,Order,an authoritative direction or instruction,Eleven,"a cardinal number, ten plus one",Boss,a person who employs or superintends workers,Change,to transform
Minute,"1)One sixtieth part of an hour
2)smallest
3)happenings in a conference or meeting written by somebody.",Order,"1)Oral or written command of a superior
2)sequence of happenings or deeds",Eleven,Number next to ten in the ascending order,Boss,Head of a department or organisation,Change,"Something different(deviating from the previous route,policy etc)"
Minute,"moment, small, wee, measure of time, tiny",Order,"buy, purchase, boss around, command, demand",Eleven,"number, double digits, movie, seven eleven",Boss,"manager, in charge, supervisor, over others, to command",Change,"turn, replace, rearrange, remove"
Minute,"60 seconds, unit of measurement of time, live every minute to the full",Order,"rules, proper arrangment",Eleven,"number, double digit number, was a hard rock band from california",Boss,best officer selected person,Change,"different, transform"
Minute,"A Period of time, 60 Seconds,Very Short Time,  Sixtienth of an hour",Order,"The Arrangement of things, the disposition of people, the state in which everything is its Correct place.",Eleven,"The Sum of 5 and 6, one more than 10, A sports Team of 11 Player",Boss,"A person who is charge of employee. The Person who give orders. In-charge, Head of Organization.",Change,"Become Different, Become new, exchange, move from one to another, new one, not match"
Minute,"time, 60 secs, fast, tiny, little small, miniature",Order,"arrange, sort, organize, classify, array",Eleven,"number, time, work, night, sleep, clock",Boss,"manager, owner, pay master, strict, superior, in charge",Change,"alter, modify, transform, adjust, amend"
Minute,sixtieth part of an hour,Order,"a condition in which every part,unit,etc.is in its right place;tidiness.b specified sequence,succession",Eleven,one more than ten,Boss,"employer,manager,or supervisor.give orders to;order about",Change,"a making or becoming different,alteration or modification"
Minute,"time, sixty seconds, valuable, sixty minute makes one hour, minute needle",Order,"sequence, line, pattern, in line, office order, police order, official order, rules, laws, by order",Eleven,"digit, eleven minute, after ten, before twelve",Boss,"leader, major, proprietor, master, teacher, brigade, controller, administrator,",Change,"variance, vary, varies, climate change, gene change, different, not same, dress change, change colour,"
Minute,"We can show the time in minute/minutes.  When we are helding a meeting there we can indicate that minutes of the meeting. For counting the  minutes we can use watch, clock, etc.",Order,Higher Authority can command to their co-workers to do something  as an order.  When we want to buy something we can give a purchase order.,Eleven,"We can use Eleven as any type of Number, Class, positions.",Boss,"Boss is a master, head person or higher authority",Change,"Changes effects every where like daily routine work, timings, climatic conditions, viz. viz. persons/places/situations etc."
Minute,Sixty seconds.,Order,"Neatness. 
Tell someone to do something.",Eleven,Ten plus one. 11.,Boss,Overseer. Manager. Foreman. The person in charge.,Change,Make different.
Minute,"clock, wait, tick tack, click, important",Order,"command, food, food chain, eat, court, judge, waiter,",Eleven,"number, double number one, sleeping time, party time, before lunch break, two thin person,",Boss,"scary, money, gangster, office, captain, commander,",Change,"coins, shift, nothing's last forever, not certain,"
Minute,"its a short time, its suddenly going, its take short time",Order,"judgement, order of any goverment or pvt shedules",Eleven,"its an mathematical number, 11,",Boss,"means business man, sir , or a respective person",Change,its a differnt of on feeling to other
Minute,the sixtieth part of an hour; sixty seconds.,Order,an authoritative direction or instruction; command; mandate.,Eleven,"a cardinal number, ten plus one.",Boss,a person who employs or superintends workers.,Change,to transform or convert.
Minute,"A unit of time equal to one sixtieth of an hour, or 60 seconds, A measure of the distance one can cover in a minute, A specific point in time",Order,"A condition of logical or comprehensible arrangement among the separate elements of a group, A request made by a customer at a restaurant for a portion of food, An authoritative indication to be obeyed; a command or direction",Eleven,"Eleven is the first number which cannot be counted with a human's eight fingers, It's the number after ten",Boss,"a person who exercises control over workers, a person responsible for hiring workers, a person who exercises control and makes decisions",Change,"to make the form, nature, content, future course, etc, to transform or convert, to substitute another or others for, to transfer from one (conveyance) to another"
Minute,"Small, one sixtieth of an hour or a degree",Order,"Command, demand something in a restaurant or shop, arranged or placed neatly",Eleven,A number indicated by two ones.,Boss,The head man who gives orders and gets things done.,Change,"Alter, vary, differ from the present"
Minute,"turn, molybdenum, act, spot, irregular, piece, endorsement, chip, bit, min, flake, snatch, arcminute, second gear, instant, second, minute of arc, routine, s, mo, minute, fleck, atomic number 42, sec, bite, secondment, number, second base, morsel, scrap, moment, hour, indorsement, here and now, import, consequence, present moment, arcsecond",Order,"society, social club, order of magnitude, rescript, edict, gild, club, parliamentary law, ordination, ordering, purchase order, parliamentary procedure, fiat, guild, rules of order, orderliness, lodge, decree, monastic order",Eleven,"football team, eleven",Boss,"hirer, tribal chief, headman, foreman, political boss, antique, boss, gaffer, old geezer, chief, knob, old-timer, honcho, oldtimer, chieftain, head, party boss, top dog",Change,"change, modification, qualifying, revision, alteration, variety, adjustment, limiting"
Minute,seconds,Order,command,Eleven,number,Boss,owner,Change,alter
Minute,"sixty seconds, time",Order,"an instruction, being organized, a request for goods",Eleven,"a number, two ones, six plus five",Boss,"authority, makes final decisions, is hated",Change,"something new, different, not the same as before"
Minute,"a representation of time , a minute is equal to 60 seconds , measurement of time",Order,"something in sequence ,strong statement issued , to make somebody to do something , a filled form , placing an order to buy something  , placed one by one according to some fixed rule ,",Eleven,"a number in decimal number system , indicates 11 , represents the time 11 o clock , a specific position , roll number or id",Boss,"The person who is head to others , person who controls other members , superior person in an organization , captain , higher authority , powerful person",Change,"replacing something , alter something , shifting , swapping something for the original stuff , letting new ideas , let off old thing"
Minute,"the sixtieth part of an hour , unit of time.",Order,"Command, Directive",Eleven,"a number wich comes after Ten, a digit, an odd number.",Boss,"Supervisor, Administrator",Change,"content , convert"
Minute,very small :the diamonds in the brooch were minute.,Order,a statement of what someone must do; a command:,Eleven,11 in number.,Boss,the master or manager:the boss of the factory.,Change,the process of becoming or making different:
Minute,"a moment, the present time,as soon as,very small,",Order,"the condition in which every part, tidiness, an authoritative command, a state of harmony under a constituted authority, a kind,",Eleven,"one more than ten ,a size, a set or team of eleven individuals",Boss,"a person in charge,be the master or manager,",Change,the act or an instance of making or becoming different
Minute,"this word is related to time.is in the clock.hours,seconds also related.",Order,"government,purchase,sales,obey to other",Eleven,"numeric word,",Boss,"manager,officers,head of the team.",Change,"substitute,Instead,currency"
Minute,"little , small , tiny , miniature, time, sixty seconds, microscopic.",Order,"arrange, sort , classify, tidy, array, tidy, categorize, regulate",Eleven,"Number, numeric,  prime number,",Boss,"manager, head, senior, superior, person over you, person in charge, person above you, supervisor...",Change,"alter, modify, vary,transform, revolutionize, adjust , amend , alteration."
Minute,"A unit of time equal to one sixtieth of an hour, or 60 seconds.
2. A unit of angular measurement equal to one sixtieth of a degree, or 60 seconds. Also called minute of arc.
3. A measure of the distance one can cover in a minute: lives ten minutes from school.
4. A short interval of time; moment. See Synonyms at moment.
5. A specific point in time: Stop that this minute!
6. A note or summary covering points to be remembered; a memorandum.
7. minutes An official record of the proceedings of a meeting.
tr.v. min·ut·ed, min·ut·ing, min·utes
To record in a memorandum or the minutes of a meeting.",Order,"A condition of logical or comprehensible arrangement among the separate elements of a group.
2.
a. A condition of methodical or prescribed arrangement among component parts such that proper functioning or appearance is achieved: checked to see that the shipping department was in order.
b. Condition or state in general: The escalator is in good working order.
3.
a. The established system of social organization: ""Every revolution exaggerates the evils of the old order"" (C. Wright Mills).
b. A condition in which freedom from disorder or disruption is maintained through respect for established authority: finally restored order in the rebellious provinces.
4. A sequence or arrangement of successive things: changed the order of the files.
5. The prescribed form or customary procedure: the order of worship.
6. An authoritative indication to be obeyed; a command or direction.",Eleven,"Number Eleven possesses the qualities of intuition, patience, honesty, sensitivity, and spirituality, and is idealistic. Others turn to people who are 'Eleven' for teaching and inspiration, and are usually uplifted by the experience",Boss,"a. An employer or a supervisor.
b. One who makes decisions or exercises authority.
2. A professional politician who controls a party or a political machine.
v. bossed, boss·ing, boss·es
v.tr.
1. To supervise or control. See Synonyms at supervise.
2. To give orders to, especially in an arrogant or domineering manner: bossing us around.
v.intr.
To be or act as a supervisor or controlling element.
adj. Slang
First-rate; topnotch.",Change,"a. To cause to be different: change the spelling of a word.
b. To give a completely different form or appearance to; transform: changed the yard into a garden.
2. To give and receive reciprocally; interchange: change places.
3. To exchange for or replace with another, usually of the same kind or category: change one's name; a light that changes colors.
4.
a. To lay aside, abandon, or leave for another; switch: change methods; change sides.
b. To transfer from (one conveyance) to another: change planes.
5. To give or receive the equivalent of (money) in lower denominations or in foreign currency.
6. To put a fresh covering on:"
Minute,"the sixtieth part ( 1 / 60 ) of an hour,an indefinitely short space of time,an exact point in time, a written summary, note, or memorandum.",Order,"an authoritative direction or instruction,a command of a court or judge,the disposition of things following one after another, as in space or time; succession or sequence,a condition in which each thing is properly disposed with reference to other things and to its purpose,to direct to be made, supplied, or furnished,to regulate, conduct, or manage.",Eleven,"a cardinal number, ten plus one,a symbol for this number, as 11 or XI,a set of this many persons or things, as a football team.",Boss,"a person who employs or superintends workers,a politician who controls the party organization, as in a particular district,a person who makes decisions, exercises authority, dominates, etc,to be master of or over,to order about.",Change,"to give and take reciprocally; interchange: to change places with someone,to transfer from one (conveyance) to another,to substitute another or others for; exchange  for something else, usually of the same kind,to make the form, nature, content, future course, etc., of (something) different from what it is or from what it would be if left alone: to change one's name."
Minute,A minute is 60 seconds or a short amount of time,Order,"An order is a position, rank or arrangement of people or things",Eleven,the cardinal number between ten and twelve,Boss,"a person in authority over employees, as an employer, a manager, or a foreman",Change,Change means to replace one thing for another or to become different
Minute,"60 seconds, a time duration",Order,"dictate, instruction, dictation",Eleven,"a number, a count,",Boss,"owner, leader, employer",Change,"modification, transformation, alteration"
Minute,a unit of time,Order,Regular arrangement,Eleven,cardinal,Boss,a supervisor,Change,to alter
Minute,"sixty seconds, right now, very small, measure of time, hand on clock",Order,"sequence of, a society of priests, an indent, lineup, command, an honor",Eleven,"cricket, soccer, after ten, slang for walk, stadium, street name",Boss,"superior at work, owner, in-charge, responsible for organization",Change,"different method, clothes, vary colors, take another route, coins"
Minute,"time, clock",Order,"command, nonrequest",Eleven,"number, doubledigit",Boss,"head, leader",Change,"climate, season"
Outdoors,"adventures, to enjoy, garden, travel, open air, sports,",Scratch,"crap, paper, mess, trash, trial,",Apart,"miles away, not together, separate,",Son,"boy, child, dude, bloke,",River,"swim, cold, wet, flowing water, water,"
Outdoors,"Nature, Open Place, Door in other side",Scratch,"Scratching, scratch track, Guitar technique",Apart,"Equality, Classical Maths, Constructive mathematics,",Son,"Son of God, My son, A boy",River,"Water, Freshwater, Lake"
Outdoors,"out of doors; in the open air,the world outside of or away from houses,nature, natural places, and outdoor activities",Scratch,"to break, mar, or mark the surface of by rubbing, scraping, or tearing with something sharp or rough,to rub or scrape slightly, as with the fingernails, to relieve itching,to strike out or cancel (something written) by or as if by drawing a line through it,to reject a particular candidate on (a party ticket),to earn a living or get along with difficulty.",Apart,"into pieces or parts;separated or away from in place, time, or motion,separately or individually in consideration,aside,isolated,having characteristics not shared by other,excluded from consideration,",Son,"a male child or person in relation to his parents,a son-in-law,a person related as if by ties of son ship,a male person looked upon as the product or result of a particular agent, force, or influence",River,"a natural stream of water of fairly large size flowing in a definite course or channel or series of diverging and converging channels, a similar stream of something else,any abundant stream or copious flow,a person who rives"
Outdoors,"bucolic surroundings, country, countryside, environment, fresh air, garden, green earth, hill, mountain, open, out-of-doors, patio, without, woods, yard",Scratch,"blemish, claw mark, gash, graze, hurt, laceration, score, scrape",Apart,"afar, alone, aloof, aside, away, by itself, cut off, disassociated, disconnected, distant, distinct, divorced, excluded, exclusively, freely, independent, independently, individually, isolated, lone wolf, separated, separately, singly, special, to itself, to one side",Son,"boy, dependent, descendant, heir, junior, offspring, scion",River,"administrate, be in the driver's seat, be in the saddle, boss, carry out, conduct, control, crack the whip, direct, execute, govern, head, head up, hold the reins, oversee, pull the strings, pull the wires, render, ride herd on, run, run the show, sit on top of, sup"
Outdoors,"1out·doors adv \ˌau̇t-ˈdȯrz; ˈau̇t-ˈ\

Definition of OUTDOORS

: outside a building : in or into the open air
 See outdoors defined for English-language learners »
See outdoors defined for kids »
Examples of OUTDOORS

The game is meant to be played outdoors.
He worked outdoors all afternoon.
I went outdoors for some fresh air.
First Known Use of OUTDOORS

1755
Related to OUTDOORS

Synonyms: alfresco, out, outside
Antonyms: indoors
[+]more
Rhymes with OUTDOORS

Azores, indoors",Scratch,"Scratch may refer to:
A mark or indentation on a surface: Abrasion (mechanical)",Apart,"1apart adv \ə-ˈpärt\

Definition of APART

1
a : at a little distance <tried to keep apart from the family squabbles>
b : away from one another in space or time <towns 20 miles apart>
2
a : as a separate unit : independently <viewed apart, his arguments were unsound>
b : so as to separate one from another <found it hard to tell the twins apart>
3
: excluded from consideration : aside <a few blemishes apart, the novel is excellent>
4
: in or into two or more parts : to pieces <coming apart at the seams>
 See apart defined for English-language learners »
See apart defined for kids »
Examples of APART

He stood with his feet planted far apart.
He stood apart while the other members of the team celebrated.
Their children were born two years apart.
My wife and I are unhappy when we're apart.
They separated and have been living apart for the past year.
Origin of APART

Middle English, from Anglo-French a part, literally, to one side
First Known Use: 14th century
Related to APART

Synonyms: asunder, piecemeal, to pieces
Antonyms: together
Rhymes with APART

at heart, bar chart, blackheart, bogart, Bogart, by heart, clip art, crash cart, depart, Descartes, dispart, dogcart, Earhart, eye chart, ...",Son,A son is a male offspring; a boy or man in relation to his parents,River,"A river is a natural watercourse, usually freshwater, flowing towards an ocean, a lake, a sea, or another river. In a few cases, a river simply flows into the ground or dries up completely before reaching another body of water. Small rivers may also be called by several other names, including stream, creek, brook, rivulet, tributary and rill; there is no general rule that defines what can be called a river, although in some countries or communities a stream may be defined by its size. Many names for small rivers are specific to geographic location; one example is ""burn"" in Scotland and northeast England. Sometimes a river is said to be larger than a creek, but this is not always the case, because of vagueness in the language.
Rivers are part of the hydrological cycle. Water within a river is generally collected from precipitation through a drainage basin from surface runoff and other sources such as groundwater recharge, springs, and the release of stored water in natural ice and snowpacks (e.g., from glaciers). Potamology is the scientific study of rivers."
Outdoors,"Out-of-Doors, Outside, In the Open, In the Open Air, Opposite of Indoors",Scratch,"Scrape, Rub, Cut, Score, Damage a part",Apart,"Seperately, Not Together, Away from each other, At a distance",Son,"Child, Youngster, Lad, Teenager",River,"Stream, Waterway, Canal"
Outdoors,"The open air, An area away from human settlements, located, suited for, or taking place in the open air,",Scratch,"to make a thin shallow cut or mark on (a surface) with a sharp instrument, To use the nails or claws to dig or scrape at, To rub or scrape (the skin) to relieve itching, To scrape or strike on an abrasive surface",Apart,"At a distance in place, position, or time, Away from another or others, In or into parts or pieces, One from another, Aside or in reserve, as for a separate use or purpose",Son,"One's male child, A male descendant, A man considered as if in a relationship of child to parent, One personified or regarded as a male descendant, sed as a familiar form of address for a young man.",River,"A stream or abundant flow, a large natural stream of fresh water flowing along a definite course, usually into the sea, being fed by tributary streams, an abundant flow of water or other liquid"
Outdoors,"open, open air, out-of-doors, alfresco, out of doors, outside",Scratch,"mark, scar, scrape, cacography, scrawl,",Apart,"isolated, obscure, aside, asunder",Son,"logos, word, boy",River,Water stream
Outdoors,gust room,Scratch,pain,Apart,seperate,Son,boy,River,nile
Outdoors,"out of home, in open, without shelter",Scratch,"is to rub, indentation of surface, to fiddle with the object",Apart,"is wide, at a distance, far from each other",Son,"is a relationship, sibling, part of family,",River,"full of water, smaller than ocean, a watercourse"
Outdoors,outside world,Scratch,making a thin mark using sharp instrument,Apart,seperate,Son,one's male child,River,stream of water flowing in definte
Outdoors,"in or into the open air,the open air",Scratch,"score,mark or would superficially",Apart,"separately,not together",Son,boy or man in relation to his parent,River,copious natural stream of water flowing to the sea or a lake etc..
Outdoors,"sunshine, picnic, play",Scratch,"kitten claws, and win, mark a surface",Apart,"aside from, not together, separate",Son,"boy, heir, progeny",River,"swim, drown, waterfalls, blueholes"
Outdoors,Outside the home,Scratch,to make an impression on the skin on something else with nails/sharp object,Apart,other than,Son,male child of somebody,River,Huge amount of water flowing on the land in a continuous manner
Outdoors,"outside, nature, everything that is not in a building",Scratch,"to scratch an itch, drag your nails across skin, reaction",Apart,"separated, divided, broken apart",Son,"heritage of male gender, boy, descended from his parents",River,"running water, a pool of water starting  from a spring, descending from high to low"
Outdoors,"1.
out of doors; in the open air: He's happiest when he's outdoors. open air: Our whole family likes the outdoors.",Scratch,"1.
to break, mar, or mark the surface of by rubbing, scraping, or tearing with something sharp or rough: to scratch one's hand on a nail.
2.
to dig, scrape, or tear (something) out or off with or as if with the nails, claws, etc.: to scratch the burs off one's coat.
3.
to rub or scrape slightly, as with the fingernails, to relieve itching.
4.
to rub or draw along a rough, grating surface: to scratch a match on the sidewalk.
5.
to erase, cancel, strike out, or eliminate (a name, something written, etc.) by or as if by drawing a line through it (often followed by out ): Scratch out the third name on the list.",Apart,"1.
into pieces or parts; to pieces: to take a watch apart; an old barn falling apart from decay.
2.
separately in place, time, motion, etc.: New York and Tokyo are thousands of miles apart. Our birthdays are three days apart.
3.
to or at one side, with respect to place, purpose, or function: to put money apart for education; to keep apart from the group out of pride.
4.
separately or individually in consideration: each factor viewed apart from the others.
5.
aside (used with a gerund or noun): Joking apart, what do you think?",Son,"1.
a male child or person in relation to his parents.
2.
a male child or person adopted as a son; a person in the legal position of a son.
3.
any male descendant: a son of the Aztecs.
4.
a son-in-law.
5.
a person related as if by ties of sonship.",River,"1.
a natural stream of water of fairly large size flowing in a definite course or channel or series of diverging and converging channels.
2.
a similar stream of something other than water: a river of lava; a river of ice.
3.
any abundant stream or copious flow; outpouring: rivers of tears; rivers of words.
4.
( initial capital letter ) Astronomy . the constellation Eridanus.
5.
Printing . a vertical channel of white space resulting from the alignment in several lines of spaces between words."
Outdoors,"Being, or done, in the open air",Scratch,To make a thin shallow cut or mark on (a surface) with a sharp instrument,Apart,"Separately, in regard to space or company",Son,A male child,River,"A large stream of water flowing in a bed or channel and emptying into the ocean, a sea, a lake, or another stream"
Outdoors,"Fresh air, sky, garden, walks, open air, tents, barbecues, picnics",Scratch,"Sore, claw, cut, grate, mark, rub, scrape, strike off, graze",Apart,"Not close, away, by oneself, distant, excluded, separate",Son,"Boy, youth, child",River,"Water, fish, reeds, fishing, wading, swimming, salmon"
Outdoors,activity makes life good.,Scratch,your back.,Apart,is bad,Son,is usually good in India,River,Nokia flows in Finland
Outdoors,open air,Scratch,scrape,Apart,at a distance,Son,one's male child,River,large stream of water
Outdoors,"being out in nature, not being inside of your home, breathing fresh air",Scratch,a defect in a smooth surface or something that happens to your skin when it's slightly cut. using your nails to take care of an itch.,Apart,"separate, not close together, not next to eachother",Son,male offspring in a family,River,"a body of water that had land on 2 sides, usually flows into an ocean"
Outdoors,"open air, nature, bucolic surroundings, countryside, country, environment, green earth, fresh air, mountain, open, without woods, yard, out-of-doors, patio, forest, landscape, natural history, scenery, seascape, setting, universe, view, world, open, open air, middle, topside",Scratch,"small cut or mark, blemish, hurt, claw mark, graze, scrape, laceration, score, perfection, cancel, annul, pull out, delete, erase, eliminate, withdraw, schedule, set up, cut off, knock off, lay off, nullify,",Apart,"separate, afar, cut off, alone, by itself, aloof, away, disassociated, distant, disconnected, divorced, exclusively, freely, independent, individually, isolated, lone wolf, separately, special, to one side, together, away from, to the side, alone, away, out of the way, privately sidewise, in another direction, hence, out of, to one side",Son,"male child, junior, boy, heir, dependent, descendant, offspring, scion, baby, child, lad, lass, little one, youngster, juvenile",River,"waterway, beck, branch, creek, course, rivulet, tributary, run, stream, runnel, watercourse, stream of water, crick, run, spring, tributary, watercourse,"
Outdoors,spend alot of time in outdoors...not in a building,Scratch,"a mark, injury or sound made by scratching",Apart,"seperated by certain distance,",Son,"a male child , when spoken of in relation to his parents",River,large stream of water flowing across the country
Outdoors,"camping, recreation, outside, fresh air, earth",Scratch,"itch, cut, cat claw, laceration, to cancel, hurt",Apart,"not together, separate, alone, by oneself, absent",Son,"child, boy, man, Jesus, male",River,"water, wet, ripples, boat, swim"
Outdoors,"located or situated to the open air, out of door,out side,not in a building",Scratch,"mark the surface with a sharp pointed object, to scrape the body to relieve itching, to scribble or write hurriedly.",Apart,"away from others, separately, alone, one from the others",Son,"a male child, a male descendant,a young male person spoken of as a child",River,"a large stream, lake,an abundant flow of water, waterway"
Outdoors,"Open space,Ground,Fields,A place with lots of space with no congestion,Fresh air trees and natural things exist,Natural surroundings.",Scratch,"Make a mark on a surface,Marks on polished surface,Mark made by the claws of an animal,Dog scratching on the door,Clawing on a smooth surface,Itching,Itching caused on the skin by allergic reaction.",Apart,"Make two parts,Divide,Partition,Tear into two,Separate, Force something to tear into two.",Son,"Biological male offspring,Male sibling in a family,Legal male heir,Member of a family unit.",River,"Flowing water body,Water flow from a mountain to the valley below,Small streams that overflow a pond or a lake,Mass flow of water through a natural or man made channel."
Outdoors,being out in the open being one with mother nature,Scratch,to remove an on object ot substance by physicallity or bye personaaly doing it,Apart,a seperaion of an object or a substance,Son,a sibling from a mother or father,River,a bod of water that is seperated b two sides of land used for fishing and sd rereational activities
Outdoors,program,Scratch,damage,Apart,seperately,Son,cousin,River,stream
Outdoors,out place,Scratch,damage,Apart,single,Son,male child of parents,River,lake
Outdoors,"Away home,a pleasant scenery,makes mind free,a shotting location.",Scratch,"tiny scribes,by nail,a small accident,a little bite",Apart,"exclusive,out of,away,go to.",Son,"From our blood,a successor,a care taker,sometime irritates.",River,"A stream,reason for ancient civilization,a life giver,sometime a killer."
Outdoors,Happening out side the home,Scratch,something sticking that has to be removed,Apart,keep something away from handle,Son,male person of a family,River,which can run through village and city and joining towards see
Outdoors,"open to out side, its a large area open to public",Scratch,a small damage,Apart,"beside, small distance",Son,"boy, child",River,"flowing of water, it to saw very beautiful. and the water is so cool"
Outdoors,"hot,pleasant,fresh air",Scratch,"from start,pain,nails,tear",Apart,"people,distance,sad,relationship",Son,"boy,person,proud,father",River,"flowing,water,fish,landscape"
Outdoors,"In or into the open; outside,The open air,An area away from human settlements,the world outside or far away from human habitation,where the air is unconfined; ""he wanted to get outdoors a little""; ""the concert was held in the open air""; ""camping in the open"", the region that is outside of something.",Scratch,"To make a thin shallow cut or mark on (a surface) with a sharp instrument,To use the nails or claws to dig or scrape at,To rub or scrape (the skin) to relieve itching,To scrape or strike on an abrasive surface, To write or draw (something) by scraping a surface,To write or draw hurriedly,To strike out or cancel (a word, for example) by or as if by drawing lines through,Slang To cancel,To withdraw (an entry) from a contest,To use the nails or claws to dig, scrape, or wound, To rub or scrape the skin to relieve itching,To make a harsh scraping sound,To gather funds or produce a living with difficulty,To withdraw from a contest, Games To make a shot in billiards that results in a penalty, as when the cue ball falls into a pocket or jumps the cushion, A mark resembling a line that is produced by scratching,A slight wound,A hasty scribble, A sound made by scratching, Sports The starting line for a race,A contestant who has been withdrawn from a competition,The act of scratching in billiards,A fluke or chance shot in billiards,Poultry feed,Slang Money",Apart,"At a distance in place, position, or time,Away from another or others, In or into parts or pieces, One from another, Aside or in reserve, as for a separate use or purpose,As a distinct item or entity,So as to except or exclude from consideration; aside,Set apart; isolated. Used after a noun or in the predicate, to pieces or in pieces",Son,"One's male child,A male descendant, A man considered as if in a relationship of child to parent, One personified or regarded as a male descendant, Used as a familiar form of address for a young man,Son Christianity The second person of the Trinity, a male offspring; a boy or man in relation to his parents, a male descendant,a familiar term of address for a boy or man, a male from a certain country, place, etc., or one closely connected with a certain environment a son of the circus.",River,"A large natural stream of water emptying into an ocean, lake, or other body of water and usually fed along its course by converging tributaries,A stream or abundant flow,In or into prison, a large natural stream of fresh water flowing along a definite course, usually into the sea, being fed by tributary streams,to deceive or betray,. any abundant stream or flow,A wide, natural stream of fresh water that flows into an ocean or other large body of water and is usually fed by smaller streams, called tributaries, that enter it along its course. A river and its tributaries form a drainage basin, or watershed, that collects the runoff throughout the region and channels it along with erosional sediments toward the river. The sediments are typically deposited most heavily along the river's lower course, forming floodplains along its banks and a delta at its mouth"
Outdoors,"free,feel good,open,natural,reality.",Scratch,"lines,pain,mark, itching,nail,blood,",Apart,"separate,go away,between,divide,go to different directions",Son,"smart,child,study,fathers follower,bold, mischievous,",River,"water, pleasant,pure,silent,calm,boat,fish,swimming,"
Outdoors,"Out-of-doors, outside, in the open, in the air",Scratch,"Cut, mark, graze, scrape,",Apart,"Separate, at a distance, to one side, spaced out, distance",Son,"Young man, lad, school boy, youngster, child, teenager",River,"Stream, waterway, tributary, brook, canal, watercourse,"
Outdoors,"greenery, forest, water front, games, cycling, healthy",Scratch,"below surface, cats, to win by, marks on surface, lines on glass",Apart,"separate, distinguish from, identify from, sorting, differences",Son,"ward, heir, progeny, bring up, train, play with",River,"water, floods, flow, canoes, swim across, rains, fish, boating"
Outdoors,"the world outside of or away from houses, in the open air,",Scratch,"to break,to mark the surface of by rubbing, scraping, to tearing with something sharp or rough, to use the nails, a slight injury, a shot resulting in a penalty, especially a pocketing of the cue ball without hitting the object ball in Billiards or Pool,",Apart,"aside(Joking apart), separately or individually in consideration (each factor viewed apart from the others.), having independent or unique qualities or features or characteristics, to disassemble (to take a clock apart),",Son,"a male child  in relation to his parents, the Son (the second person of the Trinity;Jesus Christ), a familiar term of address to a man or boy from an older person, a person related as if by ties of sonship",River,"a natural stream of water of fairly large size flowing in a definite course or channel or series of diverging and converging channels, any abundant stream or copious flow ( rivers of tears; rivers of words.), a vertical channel of white space resulting from the alignment in several lines of spaces between words in printing."
Outdoors,The open air.An area away from human settlements.outside.outside a building,Scratch,"ragged,scrape,rough across,as the claws,the nails, a pin ,a like.",Apart,"Separately, in regard to space or company; in a state of separation as to place; aside. it is meaning is neglating,except,from,avoid.",Son,"SON is ""Close Friend"",A male child; the male issue, or offspring, of a parent, father or mother. ,it is a relationship,it is a person born in earth, it is a relation for carring his mother.",River,"It is water flowing,It is water with contain many minarals,it is used for drinkin cleaning washing,it contain flower and fish and small animals and pearls."
Outdoors,"INTO OPEN AIR,NO CLOSED FENCING,NO RESTRICTION TO ANY BODY,NO ONE ENTRY,NOT GIVEN PAYMENT TO ATTEND.",Scratch,"SCORE , MARK,WOUND WITH A SHARP OBJECT,SCRAPE,PIN POINT OF SMOOTH SURFACE.",Apart,"SEPARATELY,INTO PIECES,AT A DISTANCE,A SIDE,ALONE FROM GROUP.",Son,"BOY OR MAN IN RELATION TO HIS PARENTS,MALE INHERITOR,MALE CHILD OF PATENTS,",River,"NATURAL STREAM OF WATER,COLLECTING WATER FROM HIGHER LEVELS THROUGH THROUGH NATURAL OBJECTS."
Outdoors,"exit, games like baseball, football, outside home",Scratch,"scrub, a mark or indication on surface",Apart,"separate, other than, constructive form of inequality",Son,"male offspring, boy or male relation to parent",River,"moving water, natural watercourse, fresh water"
Outdoors,"open-air, outside, countryside, oxygen, wind",Scratch,"to dig with a nail, itch, withdraw from a competition, rub a lottery ticket, draw a sharp object across a bonnet of a car",Apart,"separate, in pieces, in opposite directions,not together, divorced",Son,"male, offspring, human,",River,"water, flowing, large stream, delta, estuary"
Outdoors,"outside, not a house",Scratch,"broken, not strong",Apart,"another, next",Son,"male, person",River,"nile, water"
Outdoors,"outdoor games, shootings, outings, fun",Scratch,"rub, scratch a gift coupon",Apart,"divide, separate, tear apart",Son,"ward, male child, moustache, beard",River,"full of water, swim, boating, fishing"
Outdoors,outside a building or shelter,Scratch,"to mark, break, or cut the surface of slightly with something pointed or sharp",Apart,Apart refers to a whole thing being broken down into units,Son,a boy or man as he is related to either or both parents,River,"a natural stream of water larger than a creek and emptying into an ocean, a lake, or another river"
Outdoors,in the open air.,Scratch,"to break, mar, or mark the surface of by rubbing, scraping, or tearing with something sharp or rough.",Apart,separate or aside.,Son,a male child or person in relation to his parents.,River,a natural stream of water of fairly large size flowing in a definite course or channel or series of diverging and converging channels.
Outdoors,"outside, out in the open, not confined to an enclosed space",Scratch,"itch, scrape",Apart,set distance away from,Son,"boy, male offspring",River,"flowing column of water, connects to the sea"
